opportunity_id,account_id,pipeline_amount,Opportunity_Created_Date,sales_segment
DE64p00000VwpNZAAZHW,AC11a00000cJ2dYAASID,114649.6815,2021-06-07T20:00:13Z,Enterprise
DE64p00000VwzleAABHW,AC11a00000kt8l1AAAID,19847.7707,2021-06-10T15:26:21Z,Commercial
DE64p00000Vx0ElAAJHW,AC11a00000kt4QEAAYID,9240.764331,2021-06-10T17:40:01Z,Commercial
DE64p00000Vx0aXAARHW,AC11P000014nTNhQAMID,2912.101911,2021-06-10T19:05:55Z,Commercial
DE64p00000Vx3JlAAJHW,AC14p00001gV6IyAAKID,6726.11465,2021-06-11T15:25:49Z,Commercial
DE64p00000Vx7GXAAZHW,AC14p00001j1cZiAAIID,11923.56688,2021-06-14T15:26:22Z,Commercial
DE64p00000Vx8dAAARHW,AC14p00001kFLiQAAWID,871.4012739,2021-06-14T22:34:46Z,Commercial
DE64p00000Vx97vAABHW,AC11a00000hGNMzAAOID,11464.96815,2021-06-15T13:12:47Z,Commercial
DE64p00000Vx9hUAARHW,AC14p00001llPFnAAMID,8896.815287,2021-06-15T16:25:19Z,Commercial
DE64p00000VxDI4AANHW,AC11P000012X59ZQASID,5961.783439,2021-06-16T21:53:00Z,Commercial
DE64p00000VxHNqAANHW,AC11a00000ktBUhAAMID,23388.53503,2021-06-18T15:18:08Z,Commercial
DE64p00000VxRIfAANHW,AC14p00001mnVWXAA2ID,6420.382166,2021-06-21T14:27:13Z,Commercial
DE64p00000VxSQoAANHW,AC14p00001i6J6kAAEID,9171.974522,2021-06-21T19:29:36Z,Commercial
DE64p00000VxSktAAFHW,AC11a00000gfMacAAEID,5092.853503,2021-06-21T20:47:34Z,Mid Market
DE64p00000VxU3uAAFHW,AC11a00000hFzgmAACID,5503.184713,2021-06-22T15:18:17Z,Commercial
DE64p00000VxVfeAAFHW,AC11a00000hGI6vAAGID,28738.8535,2021-06-22T22:04:54Z,Commercial
DE64p00000VxdKoAAJHW,AC11P00000xMDXVQA4ID,9667.72293,2021-06-24T11:27:07Z,Commercial
DE64p00000VxeFCAAZHW,AC11P00000xiNOGQA2ID,31528.66242,2021-06-24T17:08:59Z,Enterprise
DE64p00000VxeRSAAZHW,AC11P00000xiCXpQAMID,49184.71338,2021-06-24T18:01:48Z,Commercial
DE64p00000VxeruAABHW,AC11a00000lKoLHAA0ID,1318.471338,2021-06-24T19:42:25Z,Mid Market
DE64p00000VxobeAABHW,AC11a00000ksQNDAA2ID,25414.01274,2021-06-28T19:23:53Z,Enterprise
DE64p00000VxwMhAAJHW,AC11a00000ksdJrAAIID,10276.43312,2021-06-30T18:09:54Z,Commercial
DE64p00000Vy04fAABHW,AC11P000010c9TJQAYID,9389.808917,2021-07-01T15:38:54Z,Commercial
DE64p00000Vy3e1AABHW,AC11a00000q6XsIAAUID,5046.420382,2021-07-02T08:13:43Z,Commercial
DE64p00000Vy50jAABHW,AC11a00000lnqifAAAID,4230.573248,2021-07-02T18:54:08Z,Enterprise
DE64p00000Vy920AABHW,AC11P0000147bCRQAYID,3050.964968,2021-07-05T16:11:59Z,Commercial
DE64p00000VyAGaAANHW,AC11a00000p9F2rAAEID,8789.808917,2021-07-06T17:00:59Z,Commercial
DE64p00000VyBg4AAFHW,AC11a00000hGq3EAASID,2101.910828,2021-07-06T22:12:34Z,Commercial
DE64p00000VyMZZAA3HW,AC11P00000xKpLnQAKID,6979.372611,2021-07-08T14:14:03Z,Commercial
DE64p00000VyN0kAAFHW,AC11a00000pAP16AAGID,12745.22293,2021-07-08T16:16:41Z,Commercial
DE64p00000VyNofAAFHW,AC11a00000mrcsRAAQID,11656.05096,2021-07-08T19:12:41Z,Commercial
DE64p00000Vye5EAARHW,AC14p00001mq76PAAQID,7643.312102,2021-07-13T19:23:51Z,Commercial
DE64p00000VyeBCAAZHW,AC11a00000pThhbAACID,1528.66242,2021-07-13T19:50:40Z,Commercial
DE64p00000Vz8FGAAZHW,AC11a00000syCgbAAEID,16242.03822,2021-07-21T17:09:56Z,Commercial
DE64p00000VzBe6AAFHW,AC11a00000vWuByAAKID,2509.085987,2021-07-22T07:54:07Z,Commercial
DE64p00000VzD0iAAFHW,AC11a00000gULULAA4ID,10509.55414,2021-07-22T17:28:59Z,Enterprise
DE64p00000VzJGMAA3HW,AC11P00000zTxGHQA0ID,18917.19745,2021-07-23T14:58:54Z,Commercial
DE64p00000VzOsAAAVHW,AC11a00000ksgjNAAQID,3632.101911,2021-07-26T14:47:33Z,Commercial
DE64p00000VzQ7qAAFHW,AC11a00000jOyPhAAKID,5067.515924,2021-07-26T20:27:54Z,Commercial
DE64p00000WGDqTAAXHW,AC11a00000cJKhiAAGID,37719.74522,2021-07-27T14:39:30Z,Mid Market
DE64p00000WGDzkAAHHW,AC11a000003SGoUAAWID,11592.15605,2021-07-27T15:19:03Z,Enterprise
DE64p00000WGJh0AAHHW,AC11a00000hGmjaAACID,17885.35032,2021-07-28T16:37:27Z,Mid Market
DE64p00000WGKCHAA5HW,AC11P00000xxBiLQAUID,10929.93631,2021-07-28T18:50:50Z,Mid Market
DE64p00000WGMvlAAHHW,AC14p00001mpfZXAAYID,378.8471338,2021-07-29T13:54:42Z,Commercial
DE64p00000WGN6AAAXHW,AC11a00000cJ0Q7AAKID,74904.4586,2021-07-29T14:53:06Z,Enterprise
DE64p00000WGOgZAAXHW,AC11P00000yEOzuQAGID,20689.52866,2021-07-29T21:29:47Z,Commercial
DE64p00000WGRkKAAXHW,AC11P0000146O1iQAEID,11923.56688,2021-07-30T18:03:37Z,Commercial
DE64p00000WGRtzAAHHW,AC11a00000vW9mrAACID,9600,2021-07-30T18:33:28Z,Commercial
DE64p00000Uq4DSAAZHW,AC11P00000zTy0HQASID,343.9490446,2021-05-03T22:13:27Z,Commercial
DE64p00000VvEhBAAVHW,AC11a00000hITq1AAGID,6687.898089,2021-05-04T18:49:22Z,Commercial
DE64p00000VvQTjAANHW,AC14p00001kc8dcAAAID,2041.89172,2021-05-07T14:40:09Z,Commercial
DE64p00000VvRUdAANHW,AC11P00000zTte8QACID,2091.974522,2021-05-07T20:09:53Z,Enterprise
DE64p00000VvWJBAA3HW,AC11P00000xK5HeQAKID,3344,2021-05-10T19:45:10Z,Commercial
DE64p00000VvYKhAANHW,AC11a00000cJ47oAACID,6572.866242,2021-05-11T15:48:55Z,Enterprise
DE64p00000VvZg3AAFHW,AC14p00001kbGupAAEID,25222.92994,2021-05-11T21:47:33Z,Commercial
DE64p00000VvcikAABHW,AC11P0000135fmcQAAID,6149.496815,2021-05-12T11:52:21Z,Commercial
DE64p00000VvcjdAABHW,AC11a00000q6kMHAAYID,11988.93312,2021-05-12T12:13:39Z,Commercial
DE64p00000Vve05AABHW,AC11P00000zU2LaQAKID,3972.038217,2021-05-12T19:31:23Z,Commercial
DE64p00000VvhCsAAJHW,AC14p00001kci78AAAID,20086.1879,2021-05-13T17:37:40Z,Commercial
DE64p00000VvhDCAAZHW,AC11a00000cJ2CuAAKID,2530.573248,2021-05-13T17:39:04Z,Commercial
DE64p00000VvhROAAZHW,AC11a00000hIVagAAGID,14369.42675,2021-05-13T18:44:38Z,Commercial
DE64p00000VvhkpAABHW,AC14p00001kctEVAAYID,2046.496815,2021-05-13T20:22:38Z,Commercial
DE64p00000VvkQ1AAJHW,AC11a00000jN8wOAASID,7933.757962,2021-05-14T16:17:28Z,Enterprise
DE64p00000VvkjXAARHW,AC11a00000kstX2AAIID,3145.22293,2021-05-14T18:08:51Z,Commercial
DE64p00000Vvq7IAARHW,AC11a00000sHTF1AAOID,17961.78344,2021-05-17T20:04:38Z,Commercial
DE64p00000VvyfoAABHW,AC14p00001iSC5xAAGID,840.7643312,2021-05-20T02:23:43Z,Commercial
DE64p00000Vw2L6AAJHW,AC11P00001057trQAAID,4791.468153,2021-05-20T21:43:55Z,Commercial
DE64p00000Vw43uAABHW,AC11P000014kmE0QAIID,4392.496815,2021-05-21T07:46:57Z,Commercial
DE64p00000Vw444AABHW,AC11a00000q6lOiAAIID,3701.745223,2021-05-21T08:08:03Z,Commercial
DE64p00000VwDZkAANHW,AC14p00001hwfusAAAID,1005.859873,2021-05-24T19:14:06Z,Commercial
DE64p00000VwEwrAAFHW,AC11a00000sUYAGAA4ID,51676.43312,2021-05-25T11:22:53Z,Enterprise
DE64p00000VwGAuAANHW,AC11a00000vVYwUAAWID,14331.21019,2021-05-25T18:39:07Z,Commercial
DE64p00000VwKBzAANHW,AC11a00000rc1TWAAYID,6878.980892,2021-05-26T13:58:42Z,Commercial
DE64p00000VwNniAAFHW,AC11P000014kTNoQAMID,1260.961783,2021-05-27T12:39:48Z,Commercial
DE64p00000VwOqOAAVHW,AC11a00000cJ3KcAAKID,25670.06369,2021-05-27T18:53:20Z,Commercial
DE64p00000VwWo6AAFHW,AC11a00000vWuByAAKID,6374.522293,2021-06-01T10:06:08Z,Commercial
DE64p00000VwZurAAFHW,AC11a00000hGlVDAA0ID,31299.36306,2021-06-02T16:10:07Z,Commercial
DE64p00000Vwa1dAABHW,AC14p00001gV6pkAACID,16334.13057,2021-06-02T16:46:40Z,Commercial
DE64p00000VwfsqAABHW,AC14p00001ju0lBAAQID,7261.933121,2021-06-03T17:40:39Z,Commercial
DE64p00000VwgB7AAJHW,AC11a00000tZglSAASID,6735.66879,2021-06-03T18:22:54Z,Commercial
DE64p00000VwoKmAAJHW,AC11P000012YV09QAGID,4254.993631,2021-06-07T15:30:19Z,Commercial
DE64p00000Vwx7cAABHW,AC11a00000cJ8wCAASID,5380.89172,2021-06-09T19:54:34Z,Commercial
DE64p00000VwzhmAABHW,AC14p00001lkH9VAAUID,7452.229299,2021-06-10T15:05:07Z,Commercial
DE64p00000Vx3XVAAZHW,AC11P00000xK5NDQA0ID,24100.89172,2021-06-11T17:09:00Z,Commercial
DE64p00000Vx7VNAAZHW,AC14p00001kc8pJAAQID,2350.318471,2021-06-14T16:37:39Z,Commercial
DE64p00000Vx9t6AABHW,AC14p00001kchsgAAAID,1171.974522,2021-06-15T17:15:05Z,Commercial
DE64p00000VxB3PAAVHW,AC11P00000xK68lQACID,1728.487261,2021-06-15T23:15:04Z,Commercial
DE64p00000VxDldAAFHW,AC11a00000q6keBAAQID,17927.3121,2021-06-17T10:32:12Z,Commercial
DE64p00000VxE8pAAFHW,AC11P00000xjTbdQAEID,19387.1465,2021-06-17T15:17:56Z,Enterprise
DE64p00000VxEJ8AANHW,AC11a00000pAOTtAAOID,65732.48408,2021-06-17T15:58:48Z,Commercial
DE64p00000VxHFDAA3HW,AC11a00000cIzxeAACID,23617.83439,2021-06-18T14:35:23Z,Commercial
DE64p00000VxHIHAA3HW,AC14p00001lmEbmAAEID,1528.66242,2021-06-18T14:42:07Z,Commercial
DE64p00000VxHgdAAFHW,AC11a00000qYjvxAACID,12298.99045,2021-06-18T16:43:41Z,Commercial
DE64p00000VxVMDAA3HW,AC11P000010eIZBQA2ID,487.522293,2021-06-22T20:17:46Z,Commercial
DE64p00000VxdnRAARHW,AC11a00000p9kGrAAIID,955.4140127,2021-06-24T15:38:49Z,Commercial
DE64p00000VxooYAARHW,AC14p00001moIUrAAMID,3821.656051,2021-06-28T20:24:51Z,Commercial
DE64p00000Vy55AAARHW,AC11a00000hGq0yAACID,9248.407643,2021-07-02T19:17:48Z,Mid Market
DE64p00000VyDdMAAVHW,AC14p00001gV4mbAACID,17198.88535,2021-07-07T13:55:22Z,Commercial
DE64p00000VyF4fAAFHW,AC11a00000hIJJxAAOID,11315.92357,2021-07-07T18:39:31Z,Commercial
DE64p00000VyG9gAAFHW,AC11a00000hISuMAAWID,37146.49682,2021-07-07T23:10:53Z,Mid Market
DE64p00000VyZZ2AANHW,AC11a00000q6kykAAAID,16536.4586,2021-07-12T09:37:50Z,Enterprise
DE64p00000Vycj9AABHW,AC11a00000eborcAAAID,7452.229299,2021-07-13T14:06:33Z,Enterprise
DE64p00000VydKXAAZHW,AC11a00000mo7TrAAIID,5254.77707,2021-07-13T16:40:31Z,Commercial
DE64p00000Vye4VAARHW,AC14p00001hQZotAAGID,149.044586,2021-07-13T19:20:26Z,Enterprise
DE64p00000Vyk8gAABHW,AC11a00000sUX9YAAWID,511596.6879,2021-07-14T18:24:50Z,Enterprise
DE64p00000VypvWAARHW,AC11a00000qYzgDAASID,4414.012739,2021-07-15T21:51:43Z,Commercial
DE64p00000Vz44EAARHW,AC11a00000nZoN4AAKID,973.089172,2021-07-20T21:14:34Z,Commercial
DE64p00000VzDJfAANHW,AC14p00001iVe7pAACID,104331.2102,2021-07-22T18:51:19Z,Mid Market
DE64p00000VzPFTAA3HW,AC14p00001mr6lnAAAID,2784.394904,2021-07-26T16:27:41Z,Commercial
DE64p00000VzQ2kAAFHW,AC11a00000ksRElAAMID,4322.292994,2021-07-26T20:07:16Z,Commercial
DE64p00000WGEqDAAXHW,AC14p00001mrKMGAA2ID,4318.471338,2021-07-27T18:51:59Z,Commercial
DE64p00000WGKJcAAPHW,AC11a00000jP4BgAAKID,1318.471338,2021-07-28T19:17:00Z,Enterprise
DE64p00000WGO4pAAHHW,AC11a00000sGSzAAAWID,4394.904459,2021-07-29T18:37:39Z,Commercial
DE64p00000VvKacAAFHW,AC11a00000nbMIuAAMID,22929.93631,2021-05-05T22:58:34Z,Enterprise
DE64p00000VvVzBAAVHW,AC14p00001kbHntAAEID,3620.66879,2021-05-10T18:26:05Z,Commercial
DE64p00000VvYmYAAVHW,AC11a00000pzi3FAAQID,3439.490446,2021-05-11T17:41:35Z,Commercial
DE64p00000VvdTVAAZHW,AC11a00000kNng4AACID,17961.78344,2021-05-12T16:51:03Z,Commercial
DE64p00000VveMrAAJHW,AC11a00000hIWBcAAOID,10808.34076,2021-05-12T21:14:04Z,Commercial
DE64p00000VvkrgAABHW,AC14p00001kcRRpAAMID,11006.36943,2021-05-14T18:54:51Z,Commercial
DE64p00000Vvl4pAABHW,AC14p00001kGcjFAASID,1125.707006,2021-05-14T20:06:09Z,Enterprise
DE64p00000VvsMhAAJHW,AC11a00000ea4biAAAID,15286.6242,2021-05-18T18:46:46Z,Commercial
DE64p00000VvvrZAARHW,AC14p00001kEuYnAAKID,23651.65605,2021-05-19T10:46:45Z,Commercial
DE64p00000VvxkTAARHW,AC11P000010d0qRQAQID,9863.111465,2021-05-19T19:04:03Z,Commercial
DE64p00000Vw0oUAARHW,AC14p00001kb9ooAAAID,7452.229299,2021-05-20T16:04:09Z,Mid Market
DE64p00000Vw2EyAAJHW,AC11P00000zTjRZQA0ID,4394.904459,2021-05-20T21:09:24Z,Commercial
DE64p00000VwDMrAANHW,AC11P00000zTwYxQAKID,3592.356688,2021-05-24T18:25:51Z,Commercial
DE64p00000VwEoRAAVHW,AC11a00000JfWGiAANID,2843.312102,2021-05-25T05:05:43Z,Enterprise
DE64p00000VwEvoAAFHW,AC11a00000pFfiFAASID,17989.68153,2021-05-25T10:12:31Z,Commercial
DE64p00000VwGj9AAFHW,AC11a00000hFyJcAAKID,43048.16561,2021-05-25T21:17:02Z,Mid Market
DE64p00000VwP5dAAFHW,AC14p00001kd0boAAAID,3057.324841,2021-05-27T20:03:29Z,Mid Market
DE64p00000VwSKEAA3HW,AC11a00000Jgi9NAARID,14063.69427,2021-05-28T18:04:34Z,Enterprise
DE64p00000VwgRFAAZHW,AC11a00000p9Ew1AAEID,16647.13376,2021-06-03T19:34:41Z,Commercial
DE64p00000VwjZEAAZHW,AC11P00000zTx2wQACID,642.0382166,2021-06-04T17:45:35Z,Commercial
DE64p00000VwkMNAAZHW,AC11a00000hGlT2AAKID,19398.72611,2021-06-04T21:39:54Z,Mid Market
DE64p00000VwwcDAARHW,AC14p00001lkOQxAAMID,2265.477707,2021-06-09T17:22:21Z,Commercial
DE64p00000VwxAXAAZHW,AC11a00000cJJqoAAGID,568.6624204,2021-06-09T20:06:32Z,Mid Market
DE64p00000VwzvZAARHW,AC11a00000cJLZQAA4ID,8912.101911,2021-06-10T16:17:30Z,Commercial
DE64p00000Vx0RuAAJHW,AC14p00001kGOWdAAOID,1113.057325,2021-06-10T18:29:25Z,Commercial
DE64p00000Vx6whAABHW,AC11a00000ghXNTAA2ID,10509.55414,2021-06-14T13:02:32Z,Enterprise
DE64p00000Vx8QiAAJHW,AC11a00000cn6z3AAAID,11388.53503,2021-06-14T20:51:19Z,Enterprise
DE64p00000Vx8TXAAZHW,AC11a00000p9kJMAAYID,11476.43312,2021-06-14T21:12:01Z,Commercial
DE64p00000Vx8hlAABHW,AC14p00001llrHFAAYID,40738.8535,2021-06-14T23:45:36Z,Mid Market
DE64p00000VxATiAANHW,AC11a00000ksrkPAAQID,16165.6051,2021-06-15T19:46:58Z,Commercial
DE64p00000VxHUcAANHW,AC11P00000zU1RDQA0ID,5216.56051,2021-06-18T15:51:57Z,Commercial
DE64p00000VxSJlAANHW,AC11a00000pAOzKAAWID,2732.484076,2021-06-21T19:09:34Z,Commercial
DE64p00000VxrJkAAJHW,AC11a00000pTmzdAACID,3317.493631,2021-06-29T21:02:15Z,Commercial
DE64p00000VxwA7AAJHW,AC14p00001kcty9AAAID,6955.414013,2021-06-30T17:17:01Z,Commercial
DE64p00000Vxx2TAARHW,AC14p00001iV1L0AAKID,53503.18471,2021-06-30T20:58:28Z,Commercial
DE64p00000VyADCAA3HW,AC11a00000kMsdAAASID,10433.12102,2021-07-06T16:51:35Z,Mid Market
DE64p00000VyANbAANHW,AC11a00000hG9x9AACID,10135.03185,2021-07-06T17:27:28Z,Commercial
DE64p00000VyMVmAANHW,AC11a00000hIRqBAAWID,6721.847134,2021-07-08T13:44:00Z,Commercial
DE64p00000VyOYjAANHW,AC11a00000kNohXAASID,7452.229299,2021-07-08T22:20:47Z,Mid Market
DE64p00000VyOssAAFHW,AC11a00000cJHiJAAWID,9202.547771,2021-07-09T01:14:53Z,Enterprise
DE64p00000VyjILAAZHW,AC11a00000ktBMsAAMID,4414.012739,2021-07-14T15:08:31Z,Commercial
DE64p00000VyjPbAAJHW,AC14p00001gV4PnAAKID,14369.42675,2021-07-14T15:38:57Z,Commercial
DE64p00000VytdtAABHW,AC11a00000sVpvBAASID,5961.783439,2021-07-16T19:28:10Z,Commercial
DE64p00000Vytu1AABHW,AC11a00000rAQJ4AAOID,3390.764331,2021-07-16T20:40:47Z,Commercial
DE64p00000Vz1VPAAZHW,AC11P00000xhzydQAAID,77535.93312,2021-07-19T23:44:38Z,Enterprise
DE64p00000Vz3DKAAZHW,AC11a00000cJIROAA4ID,74522.29299,2021-07-20T17:38:42Z,Enterprise
DE64p00000Vz4RrAAJHW,AC11a00000nZoN4AAKID,7184.713376,2021-07-21T02:59:30Z,Commercial
DE64p00000VzCC4AANHW,AC11P00000zU1RKQA0ID,5319.745223,2021-07-22T13:42:04Z,Commercial
DE64p00000VzDNrAANHW,AC11a00000cJBpSAAWID,357.3248408,2021-07-22T19:10:07Z,Commercial
DE64p00000VzPugAAFHW,AC11a00000sGnvoAACID,5254.77707,2021-07-26T19:26:22Z,Commercial
DE64p00000WGFNQAA5HW,AC11P0000105vfDQAQID,21084.67516,2021-07-27T20:59:10Z,Mid Market
DE64p00000WGKzEAAXHW,AC11a00000ggnHEAAYID,2235.66879,2021-07-28T22:47:12Z,Commercial
DE64p00000WGMxXAAXHW,AC11P000013sha0QAAID,9503.296178,2021-07-29T14:08:26Z,Commercial
DE64p00000WGRR4AAPHW,AC14p00001n4fpeAAAID,13242.03822,2021-07-30T16:22:44Z,Commercial
DE64p00000WGSf5AAHHW,AC11a00000cJ0beAACID,136624.2038,2021-07-30T21:55:20Z,Enterprise
DE64p00000VvIdAAAVHW,AC14p00001kahFfAAIID,6032.098726,2021-05-05T11:47:24Z,Commercial
DE64p00000VvJ26AAFHW,AC11a00000hIJSfAAOID,15177.70701,2021-05-05T14:46:24Z,Mid Market
DE64p00000VvJgHAAVHW,AC11a00000ksedsAAAID,5732.484076,2021-05-05T17:41:41Z,Commercial
DE64p00000VvKEsAANHW,AC11a00000ksgBLAAYID,17961.78344,2021-05-05T20:04:49Z,Mid Market
DE64p00000VvMQCAA3HW,AC14p00001i7pATAAYID,5935.799363,2021-05-06T08:20:46Z,Commercial
DE64p00000VvMidAAFHW,AC11a00000cJ0TlAAKID,149044.586,2021-05-06T14:14:02Z,Enterprise
DE64p00000VvQJoAANHW,AC11a00000qac7fAAAID,1949.044586,2021-05-07T13:47:12Z,Commercial
DE64p00000VvRDhAANHW,AC11P00000zTuK0QAKID,1834.394904,2021-05-07T18:47:09Z,Commercial
DE64p00000VvcjTAARHW,AC11a00000hIIu4AAGID,5557.10828,2021-05-12T12:09:02Z,Commercial
DE64p00000VvgcvAABHW,AC11a00000ksqSMAAYID,2751.592357,2021-05-13T15:05:05Z,Commercial
DE64p00000VvpwtAABHW,AC14p00001gV6PkAAKID,11267.7707,2021-05-17T19:13:07Z,Commercial
DE64p00000VvrNdAAJHW,AC11P00000xKrZbQAKID,5531.961783,2021-05-18T14:18:23Z,Commercial
DE64p00000VvsAMAAZHW,AC11a00000hGRq6AAGID,14675.15924,2021-05-18T17:49:05Z,Commercial
DE64p00000VvsM8AAJHW,AC11P00000zTwSNQA0ID,1221.401274,2021-05-18T18:43:20Z,Commercial
DE64p00000Vw2B6AAJHW,AC14p00001kcc0yAAAID,1948.468153,2021-05-20T20:52:17Z,Commercial
DE64p00000Vw4GdAAJHW,AC11P00000zU0SBQA0ID,13859.55414,2021-05-21T13:32:07Z,Commercial
DE64p00000Vw8MHAAZHW,AC11a00000ln3uoAAAID,13414.01274,2021-05-21T18:18:48Z,Enterprise
DE64p00000VwCgqAAFHW,AC11P000011NUlAQAWID,6821.656051,2021-05-24T15:43:55Z,Commercial
DE64p00000VwDezAAFHW,AC11a00000cn8CQAAYID,11847.13376,2021-05-24T19:37:39Z,Enterprise
DE64p00000VwFfIAAVHW,AC11P00000zTh8EQASID,81974.52229,2021-05-25T16:26:55Z,Enterprise
DE64p00000VwGGTAA3HW,AC11a00000SWpa0AADID,7643.312102,2021-05-25T19:07:01Z,Enterprise
DE64p00000VwGHqAANHW,AC11a00000hG8c5AACID,8621.656051,2021-05-25T19:12:43Z,Commercial
DE64p00000VwGoSAAVHW,AC14p00001ljV82AAEID,8407.643312,2021-05-25T21:47:05Z,Commercial
DE64p00000VwJuJAAVHW,AC11a00000q6e66AAAID,54777.01911,2021-05-26T08:23:02Z,Enterprise
DE64p00000VwKj9AAFHW,AC11a00000nZo34AACID,955.4140127,2021-05-26T16:26:30Z,Commercial
DE64p00000VwOI2AANHW,AC11a00000sGgFLAA0ID,6077.111465,2021-05-27T16:13:03Z,Commercial
DE64p00000VwOK3AANHW,AC14p00001kbZviAAEID,7643.312102,2021-05-27T16:25:00Z,Enterprise
DE64p00000VwOTUAA3HW,AC11a00000hGqqLAASID,6471.974522,2021-05-27T17:05:36Z,Enterprise
DE64p00000VwOvnAAFHW,AC11a00000kOHESAA4ID,5732.484076,2021-05-27T19:12:44Z,Commercial
DE64p00000VwYqYAAVHW,AC11a00000hIVo0AAGID,4411.719745,2021-06-02T02:19:29Z,Commercial
DE64p00000VwgdQAARHW,AC11a00000co8pUAAQID,13624.20382,2021-06-03T20:29:06Z,Commercial
DE64p00000VwjchAABHW,AC11P00000zTx4zQACID,14308.28025,2021-06-04T18:07:40Z,Commercial
DE64p00000Vwo79AABHW,AC11a00000mo9kAAAQID,4708.280255,2021-06-07T14:30:14Z,Commercial
DE64p00000VwpZ8AAJHW,AC14p00001ll0ysAAAID,5044.585987,2021-06-07T20:40:25Z,Commercial
DE64p00000VwrVUAAZHW,AC14p00001ll8HPAAYID,11464.96815,2021-06-08T18:34:17Z,Commercial
DE64p00000Vx3UPAAZHW,AC11a00000jPB1nAAGID,7452.229299,2021-06-11T16:13:13Z,Mid Market
DE64p00000VxA8aAAFHW,AC11a00000ksQSSAA2ID,5732.484076,2021-06-15T18:21:25Z,Mid Market
DE64p00000VxEqHAAVHW,AC11a00000p9k9dAAAID,4180.89172,2021-06-17T18:38:19Z,Commercial
DE64p00000VxEyiAAFHW,AC11a00000mpdYBAAYID,217834.3949,2021-06-17T19:09:28Z,Enterprise
DE64p00000VxS66AAFHW,AC14p00001jkWQGAA2ID,1788.535032,2021-06-21T18:07:01Z,Commercial
DE64p00000VxSw6AAFHW,AC14p00001hQlJoAAKID,119235.6688,2021-06-21T21:36:08Z,Enterprise
DE64p00000VxUrUAAVHW,AC11a00000wLne0AACID,8407.643312,2021-06-22T18:11:41Z,Commercial
DE64p00000VxdZ8AAJHW,AC11P00000zTwURQA0ID,4769.426752,2021-06-24T14:18:39Z,Commercial
DE64p00000VxhlsAABHW,AC11a00000kNa0RAASID,11121.01911,2021-06-25T13:59:19Z,Commercial
DE64p00000VxiuFAARHW,AC11P00000zBMQpQAOID,3152.866242,2021-06-25T20:01:50Z,Commercial
DE64p00000VxnGaAAJHW,AC11a00000vWibxAACID,3035.474522,2021-06-28T10:10:45Z,Commercial
DE64p00000VxnhRAARHW,AC11a00000LmM3hAAFID,43052.44586,2021-06-28T14:58:41Z,Commercial
DE64p00000VxrLCAAZHW,AC11a00000hIWmOAAWID,11495.5414,2021-06-29T21:08:56Z,Commercial
DE64p00000VxxIHAAZHW,AC11a00000uW2QMAA0ID,382.1656051,2021-06-30T22:42:24Z,Mid Market
DE64p00000VxzPmAAJHW,AC11P0000135qLIQAYID,9047.334395,2021-07-01T12:56:52Z,Commercial
DE64p00000Vy4z2AABHW,AC11P000011OEv8QAGID,12611.46497,2021-07-02T18:40:42Z,Commercial
DE64p00000VySRYAA3HW,AC11a00000hG0o3AACID,2251.398089,2021-07-09T16:20:29Z,Commercial
DE64p00000Vydn5AABHW,AC14p00001hYWdgAAGID,8942.675159,2021-07-13T18:19:57Z,Commercial
DE64p00000Vyk0cAABHW,AC11P00000zTfV0QAKID,3703.184713,2021-07-14T17:56:07Z,Commercial
DE64p00000VypwPAARHW,AC11a00000ebj8QAAQID,63057.32484,2021-07-15T21:56:17Z,Mid Market
DE64p00000VyskNAARHW,AC11a00000jNCuHAAWID,12038.21656,2021-07-16T15:51:00Z,Commercial
DE64p00000Vyt4KAARHW,AC11a00000cJ3BfAAKID,89808.9172,2021-07-16T17:08:22Z,Enterprise
DE64p00000VywNEAAZHW,AC11a00000cJTkJAAWID,840.7643312,2021-07-18T21:35:54Z,Enterprise
DE64p00000Vz2vaAABHW,AC14p00001mqqBhAAIID,633.4394904,2021-07-20T16:30:09Z,Commercial
DE64p00000Vz8f4AABHW,AC11a00000hGNmtAAGID,58379.61783,2021-07-21T18:20:34Z,Mid Market
DE64p00000Vz8pdAABHW,AC14p00001mqrSkAAIID,6878.980892,2021-07-21T18:54:33Z,Commercial
DE64p00000VzCLfAANHW,AC11a00000ghxyPAAQID,22070.06369,2021-07-22T14:29:23Z,Commercial
DE64p00000VzDK9AANHW,AC14p00001iVbbyAACID,3338.598726,2021-07-22T18:52:25Z,Commercial
DE64p00000VzIyIAAVHW,AC11a00000hISIEAA4ID,2980.89172,2021-07-23T13:33:16Z,Commercial
DE64p00000VzK9tAAFHW,AC11a00000gT32vAACID,4217.426752,2021-07-23T18:35:42Z,Commercial
DE64p00000VzOfGAAVHW,AC11a00000wLinNAASID,3825.079618,2021-07-26T13:44:10Z,Commercial
DE64p00000WGFNVAA5HW,AC11P0000105vfDQAQID,12002.04459,2021-07-27T20:59:46Z,Mid Market
DE64p00000WGMnTAAXHW,AC11a00000kQnnoAACID,52738.8535,2021-07-29T12:17:23Z,Commercial
DE64p00000WGN2DAAXHW,AC11a00000mo83BAAQID,3439.490446,2021-07-29T14:32:33Z,Enterprise
DE64p00000WGRozAAHHW,AC14p00001n4gHRAAYID,13757.96178,2021-07-30T18:12:56Z,Commercial
